end_date,link,location,name,season,start_date,tour,year,tid
Jan 16 2019,https://www.pgatour.com/webcom/webcom/tournaments/the-bahamas-great-exuma-classic.html,"SandalsEmeraldBayGC, GreatExuma, BAH",TheBahamasGreatExumaClassicatSandalsEmeraldBay,2019,Jan 13 2019,Web,2019,TheBahamasGreatExumaClassicatSandalsEmeraldBayWeb2019
Jan 23 2019,https://www.pgatour.com/webcom/webcom/tournaments/the-bahamas-great-abaco-classic.html,"TheAbacoClubonWindingBay, GreatAbaco, BAH",TheBahamasGreatAbacoClassicatTheAbacoClub,2019,Jan 20 2019,Web,2019,TheBahamasGreatAbacoClassicatTheAbacoClubWeb2019
Feb 3 2019,https://www.pgatour.com/webcom/webcom/tournaments/cc-de-bogota-championship.html,"CountryClubdeBogota-Lagos, Bogota, COL",CountryClubdeBogotaChampionship,2019,Jan 31 2019,Web,2019,CountryClubdeBogotaChampionshipWeb2019
Feb 10 2019,https://www.pgatour.com/webcom/webcom/tournaments/panama-championship.html,"PanamaGC, PanamaCity, PAN",PanamaChampionship,2019,Feb 7 2019,Web,2019,PanamaChampionshipWeb2019
Feb 17 2019,https://www.pgatour.com/webcom/tournaments/lecom-suncoast-classic.html,"LakewoodNationalGC, LakewoodRanch, FL",LECOMSuncoastClassic,2019,Feb 14 2019,Web,2019,LECOMSuncoastClassicWeb2019
Mar 24 2019,https://www.pgatour.com/webcom/webcom/tournaments/chitimacha-louisiana-open-presented-by-mistras.html,"LeTriompheG&CC, Broussard, LA",ChitimachaLouisianaOpenpresentedbyMISTRAS,2019,Mar 21 2019,Web,2019,ChitimachaLouisianaOpenpresentedbyMISTRASWeb2019
Mar 31 2019,https://www.pgatour.com/webcom/webcom/tournaments/savannah-golf-championship.html,"LandingsClub-DeerCreekGC, Savannah, GA",SavannahGolfChampionship,2019,Mar 28 2019,Web,2019,SavannahGolfChampionshipWeb2019
Apr 21 2019,https://www.pgatour.com/webcom/webcom/tournaments/robert-trent-jones-golf-trail-championship.html,"TheSenatorCourse, Prattville, AL",RobertTrentJonesGolfTrailChampionship,2019,Apr 18 2019,Web,2019,RobertTrentJonesGolfTrailChampionshipWeb2019
Apr 28 2019,https://www.pgatour.com/webcom/webcom/tournaments/dormie-network-classic-at-briggs-ranch.html,"BriggsRanchGolfClub, SanAntonio, TX",DormieNetworkClassicatBriggsRanch,2019,Apr 25 2019,Web,2019,DormieNetworkClassicatBriggsRanchWeb2019
May 5 2019,https://www.pgatour.com/webcom/webcom/tournaments/nashville-golf-open.html,"NashvilleGolf&AthleticClub, Nashville, TN",NashvilleGolfOpenBenefittingtheSnedekerFoundation,2019,May 2 2019,Web,2019,NashvilleGolfOpenBenefittingtheSnedekerFoundationWeb2019
May 12 2019,https://www.pgatour.com/webcom/webcom/tournaments/kc-golf-classic.html,"BlueHillsCountryClub, KansasCity, MO",KCGolfClassic,2019,May 9 2019,Web,2019,KCGolfClassicWeb2019
May 19 2019,https://www.pgatour.com/webcom/webcom/tournaments/knoxville-open.html,"FoxDenCC, Knoxville, TN",KnoxvilleOpen,2019,May 16 2019,Web,2019,KnoxvilleOpenWeb2019
May 26 2019,https://www.pgatour.com/webcom/webcom/tournaments/evans-scholars-invitational.html,"TheGlenClub, Glenview, IL",EvansScholarsInvitational,2019,May 23 2019,Web,2019,EvansScholarsInvitationalWeb2019
Jun 2 2019,https://www.pgatour.com/webcom/webcom/tournaments/rex-hospital-open.html,"TheCCatWakefieldPlantation, Raleigh, NC",RexHospitalOpen,2019,May 30 2019,Web,2019,RexHospitalOpenWeb2019
Jun 9 2019,https://www.pgatour.com/webcom/webcom/tournaments/bmw-charity-pro-am-presented-by-synnex-corporation.html,"ThornbladeClub, Greer, SC",BMWCharityPro-AmpresentedbySYNNEXCorporation,2019,Jun 6 2019,Web,2019,BMWCharityPro-AmpresentedbySYNNEXCorporationWeb2019
Jun 16 2019,https://www.pgatour.com/webcom/webcom/tournaments/lincoln-land-championship.html,"PantherCreekCountryClub, Springfield, IL",LincolnLandChampionshippresentedbyLRS,2019,Jun 13 2019,Web,2019,LincolnLandChampionshippresentedbyLRSWeb2019
Jun 23 2019,https://www.pgatour.com/webcom/webcom/tournaments/wichita-open-supporting-wichitas-youth.html,"CrestviewCC, Wichita, KS",WichitaOpenSupportingWichita'sYouth,2019,Jun 20 2019,Web,2019,WichitaOpenSupportingWichita'sYouthWeb2019
Jun 30 2019,https://www.pgatour.com/webcom/webcom/tournaments/utah-championship-presented-by-zions-bank.html,"OakridgeCountryClub, Farmington, UT",UtahChampionshippresentedbyZionsBank,2019,Jun 27 2019,Web,2019,UtahChampionshippresentedbyZionsBankWeb2019
Jul 7 2019,https://www.pgatour.com/webcom/webcom/tournaments/lecom-health-challenge.html,"Peek'nPeakRst,UpperCourse, FindleyLake, NY",LECOMHealthChallenge,2019,Jul 4 2019,Web,2019,LECOMHealthChallengeWeb2019
Jul 14 2019,https://www.pgatour.com/webcom/webcom/tournaments/tpc-colorado-championship.html,"TPCColorado, Berthoud, CO",TPCColoradoChampionshipatHeronLakes,2019,Jul 11 2019,Web,2019,TPCColoradoChampionshipatHeronLakesWeb2019
Jul 21 2019,https://www.pgatour.com/webcom/webcom/tournaments/the-pinnacle-bank-championship-presented-by-heartland-chevy-dealers.html,"TheClubatIndianCreek, Omaha, NE",PinnacleBankChampionshippresentedbyHeartlandChevyDealers,2019,Jul 18 2019,Web,2019,PinnacleBankChampionshippresentedbyHeartlandChevyDealersWeb2019
Jul 28 2019,https://www.pgatour.com/webcom/webcom/tournaments/price-cutter-charity-championship-presented-by-dr-pepper.html,"HighlandSpringsCC, Springfield, MO",PriceCutterCharityChampionshippresentedbyDrPepper,2019,Jul 25 2019,Web,2019,PriceCutterCharityChampionshippresentedbyDrPepperWeb2019
Aug 4 2019,https://www.pgatour.com/webcom/webcom/tournaments/ellie-mae-classic-at-tpc-stonebrae.html,"TPCStonebrae, Hayward, CA",EllieMaeClassicatTPCStonebrae,2019,Aug 1 2019,Web,2019,EllieMaeClassicatTPCStonebraeWeb2019
Aug 11 2019,https://www.pgatour.com/webcom/webcom/tournaments/winco-foods-portland-open-presented-by-kraft-heinz.html,"PumpkinRidgeGC-W.Hollow, NorthPlains, OR",WinCoFoodsPortlandOpenpresentedbyKraftHeinz,2019,Aug 8 2019,Web,2019,WinCoFoodsPortlandOpenpresentedbyKraftHeinzWeb2019
Aug 18 2019,https://www.pgatour.com/webcom/webcom/tournaments/nationwide-children-s-hospital-championship.html,"OSUGC-ScarletCourse, Columbus, OH",NationwideChildren'sHospitalChampionship,2019,Aug 15 2019,Web,2019,NationwideChildren'sHospitalChampionshipWeb2019
Aug 25 2019,https://www.pgatour.com/webcom/webcom/tournaments/albertsons-boise-open-presented-by-kraft-nabisco.html,"HillcrestCC, Boise, ID",AlbertsonsBoiseOpenpresentedbyKraftNabisco,2019,Aug 22 2019,Web,2019,AlbertsonsBoiseOpenpresentedbyKraftNabiscoWeb2019
Sep 2 2019,https://www.pgatour.com/webcom/webcom/tournaments/web-com-tour-championship.html,"VictoriaNationalGC, Newburgh, IN",Web.comTourChampionshippresentedbyUnitedLeasing&Finance,2019,Aug 30 2019,Web,2019,Web.comTourChampionshippresentedbyUnitedLeasing&FinanceWeb2019
Dec 15 2019,https://www.pgatour.com/webcom/webcom/tournaments/web-com-tour-qualifying-tournament.html,"• Purse:$480,000",Web.comTourQualifyingTournament,2019,Dec 12 2019,Web,2019,Web.comTourQualifyingTournamentWeb2019
Nov 26 2017,https://www.europeantour.com//europeantour/season=2018/tournamentid=2017095/leaderboard/index.html,"Hong Kong GC, Fanling, Hong Kong",UBSHongKongOpen,2018,Nov 23 2017,Euro,2017,UBSHongKongOpenEuro2018
Dec 03 2017,https://www.europeantour.com//europeantour/season=2018/tournamentid=2017096/leaderboard/index.html,"RACV Royal Pines Resort, Gold Coast, Queensland, Australia",AustralianPGAChampionship,2018,Nov 30 2017,Euro,2017,AustralianPGAChampionshipEuro2018
Dec 03 2017,https://www.europeantour.com//europeantour/season=2018/tournamentid=2017097/leaderboard/index.html,"Heritage GC, Domaine de Bel Ombre, Mauritius",AfrAsiaBankMauritiusOpen,2018,Nov 30 2017,Euro,2017,AfrAsiaBankMauritiusOpenEuro2018
Dec 10 2017,https://www.europeantour.com//europeantour/season=2018/tournamentid=2017098/leaderboard/index.html,"Randpark GC, Johannesburg, South Africa",JoburgOpen,2018,Dec 07 2017,Euro,2017,JoburgOpenEuro2018
Jan 14 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018004/leaderboard/index.html,"Glendower GC, City of Ekurhuleni, Gauteng, South Africa",BMWSAOpenhostedbytheCityofEkurhuleni,2018,Jan 11 2018,Euro,2018,BMWSAOpenhostedbytheCityofEkurhuleniEuro2018
Jan 14 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018006/leaderboard/index.html,"Glenmarie G & CC, Kuala Lumpur, Malaysia",EURASIACUPpresentedbyDRB-HICOM,2018,Jan 12 2018,Euro,2018,EURASIACUPpresentedbyDRB-HICOMEuro2018
Jan 21 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018008/leaderboard/index.html,"Abu Dhabi GC, Abu Dhabi, United Arab Emirates",AbuDhabiHSBCChampionshippresentedbyEGA,2018,Jan 18 2018,Euro,2018,AbuDhabiHSBCChampionshippresentedbyEGAEuro2018
Jan 28 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018010/leaderboard/index.html,"Emirates GC, Dubai, United Arab Emirates",OmegaDubaiDesertClassic,2018,Jan 25 2018,Euro,2018,OmegaDubaiDesertClassicEuro2018
Feb 04 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018012/leaderboard/index.html,"Saujana G&CC, Kuala Lumpur, Malaysia",MaybankChampionship,2018,Feb 01 2018,Euro,2018,MaybankChampionshipEuro2018
Feb 11 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018014/leaderboard/index.html,"Lake Karrinyup CC, Perth, Australia",ISPSHandaWorldSuper6Perth,2018,Feb 08 2018,Euro,2018,ISPSHandaWorldSuper6PerthEuro2018
Feb 18 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018016/leaderboard/index.html,"Al Mouj Golf, Muscat, Oman",NBOOmanOpen,2018,Feb 15 2018,Euro,2018,NBOOmanOpenEuro2018
Feb 25 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018018/leaderboard/index.html,"Doha GC, Doha, Qatar",CommercialBankQatarMasters,2018,Feb 22 2018,Euro,2018,CommercialBankQatarMastersEuro2018
Mar 04 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018020/leaderboard/index.html,"Chapultepec GC, Mexico City, Mexico",WGC-MexicoChampionship,2018,Mar 01 2018,Euro,2018,WGC-MexicoChampionshipEuro2018
Mar 04 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018021/leaderboard/index.html,"Pretoria CC, Waterkloof, South Africa",TshwaneOpen,2018,Mar 01 2018,Euro,2018,TshwaneOpenEuro2018
Mar 11 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018022/leaderboard/index.html,"DLF G&CC, New Delhi, India",HeroIndianOpen,2018,Mar 08 2018,Euro,2018,HeroIndianOpenEuro2018
Mar 25 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018026/leaderboard/index.html,"Austin CC, Austin, Texas, USA",WGC-DellTechnologiesMatchPlay,2018,Mar 21 2018,Euro,2018,WGC-DellTechnologiesMatchPlayEuro2018
Apr 08 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018030/leaderboard/index.html,"Augusta National GC, Augusta, Georgia, USA",THEMASTERS,2018,Apr 05 2018,Euro,2018,THEMASTERSEuro2018
Apr 15 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018032/leaderboard/index.html,"Centro Nacional de Golf, Madrid, Spain",OpendeEspaña,2018,Apr 12 2018,Euro,2018,OpendeEspañaEuro2018
Apr 22 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018034/leaderboard/index.html,"Royal Golf Dar Es Salam, Rabat, Morocco",TropheeHassanII,2018,Apr 19 2018,Euro,2018,TropheeHassanIIEuro2018
Apr 29 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018036/leaderboard/index.html,"Topwin Golf & CC, Beijing, China PR",VolvoChinaOpen,2018,Apr 26 2018,Euro,2018,VolvoChinaOpenEuro2018
May 06 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018038/leaderboard/index.html,"Centurion Club, St Albans, England",GolfSixes,2018,May 05 2018,Euro,2018,GolfSixesEuro2018
May 13 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018040/leaderboard/index.html,"Verdura GC, Agrigento, Sicily, Italy",RoccoForteSicilianOpen,2018,May 10 2018,Euro,2018,RoccoForteSicilianOpenEuro2018
May 20 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018042/leaderboard/index.html,"Rinkven International GC, Antwerp, Belgium",BelgianKnockout,2018,May 17 2018,Euro,2018,BelgianKnockoutEuro2018
May 27 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018044/leaderboard/index.html,"Wentworth Golf Club, Virginia Water, Surrey, England",BMWPGAChampionship,2018,May 24 2018,Euro,2018,BMWPGAChampionshipEuro2018
Jun 03 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018046/leaderboard/index.html,"Gardagolf CC, Brescia, Italy",ItalianOpen,2018,May 31 2018,Euro,2018,ItalianOpenEuro2018
Jun 05 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018047/leaderboard/index.html,"Walton Heath GC, Walton on the Hill, Surrey, England",U.S.OpenChampionshipInternationalSectionalQualifierWaltonHeath,2018,Jun 04 2018,Euro,2018,U.S.OpenChampionshipInternationalSectionalQualifierWaltonHeathEuro2018
Jun 10 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018048/leaderboard/index.html,"Diamond CC, Atzenbrugg, near Vienna, Austria",ShotClockMasters,2018,Jun 07 2018,Euro,2018,ShotClockMastersEuro2018
Jun 17 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018050/leaderboard/index.html,"Shinnecock Hills GC, Southampton, New York, USA",U.S.Open,2018,Jun 14 2018,Euro,2018,U.S.OpenEuro2018
Jun 24 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018052/leaderboard/index.html,"Golf Club Gut Laerchenhof, Pulheim, Germany",BMWInternationalOpen,2018,Jun 21 2018,Euro,2018,BMWInternationalOpenEuro2018
Jul 01 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018054/leaderboard/index.html,"Le Golf National, Paris, France",HNAOpendeFrance,2018,Jun 28 2018,Euro,2018,HNAOpendeFranceEuro2018
Jul 08 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018056/leaderboard/index.html,"Ballyliffin GC, Co. Donegal, Republic of Ireland",DubaiDutyFreeIrishOpenhostedbytheRoryFoundation,2018,Jul 05 2018,Euro,2018,DubaiDutyFreeIrishOpenhostedbytheRoryFoundationEuro2018
Jul 15 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018058/leaderboard/index.html,"Gullane GC, Gullane, East Lothian, Scotland",AberdeenStandardInvestmentsScottishOpen,2018,Jul 12 2018,Euro,2018,AberdeenStandardInvestmentsScottishOpenEuro2018
Jul 22 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018060/leaderboard/index.html,"Carnoustie Golf Links, Carnoustie, Scotland",147thOPENCHAMPIONSHIP,2018,Jul 19 2018,Euro,2018,147thOPENCHAMPIONSHIPEuro2018
Jul 29 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018062/leaderboard/index.html,"Green Eagle Golf Courses, Hamburg, Germany",PorscheEuropeanOpen,2018,Jul 26 2018,Euro,2018,PorscheEuropeanOpenEuro2018
Aug 05 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018064/leaderboard/index.html,"Firestone CC, Akron, Ohio, USA",WGC-BridgestoneInvitational,2018,Aug 02 2018,Euro,2018,WGC-BridgestoneInvitationalEuro2018
Aug 05 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018065/leaderboard/index.html,"Natadola Bay GC, Natadola, Fiji",FijiInternationalpresentedbyFijiAirways,2018,Aug 02 2018,Euro,2018,FijiInternationalpresentedbyFijiAirwaysEuro2018
Aug 12 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018067/leaderboard/index.html,"Gleneagles, Auchterarder, Perthshire, Scotland",EuropeanGolfTeamChampionships,2018,Aug 08 2018,Euro,2018,EuropeanGolfTeamChampionshipsEuro2018
Aug 12 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018066/leaderboard/index.html,"Bellerive CC, St. Louis, Missouri, USA",USPGACHAMPIONSHIP,2018,Aug 09 2018,Euro,2018,USPGACHAMPIONSHIPEuro2018
Aug 19 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018068/leaderboard/index.html,"Hills Golf & Sports Club, Gothenburg, Sweden",NordeaMasters,2018,Aug 16 2018,Euro,2018,NordeaMastersEuro2018
Aug 26 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018070/leaderboard/index.html,"Albatross Golf Resort, Prague, Czech Republic",D+DRealCzechMasters,2018,Aug 23 2018,Euro,2018,D+DRealCzechMastersEuro2018
Sep 02 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018072/leaderboard/index.html,"Silkeborg Ry GC, Aarhus, Denmark",MadeInDenmark,2018,Aug 30 2018,Euro,2018,MadeInDenmarkEuro2018
Sep 09 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018074/leaderboard/index.html,"Crans-sur-Sierre GC, Crans Montana, Switzerland",OmegaEuropeanMasters,2018,Sep 06 2018,Euro,2018,OmegaEuropeanMastersEuro2018
Sep 16 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018076/leaderboard/index.html,"The Dutch, Spijk, Netherlands",KLMOpen,2018,Sep 13 2018,Euro,2018,KLMOpenEuro2018
Sep 23 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018078/leaderboard/index.html,"Dom Pedro Victoria Golf Course, Vilamoura, Portugal",PortugalMasters,2018,Sep 20 2018,Euro,2018,PortugalMastersEuro2018
Sep 30 2018,https://www.europeantour.com//rydercup/history/leaderboard/index.html,"Le Golf National, Paris, France",THE2018RYDERCUP,2018,Sep 28 2018,Euro,2018,THE2018RYDERCUPEuro2018
Oct 07 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018080/leaderboard/index.html,"Old Course St. Andrews, Carnoustie & Kingsbarns, Scotland, Scotland",AlfredDunhillLinksChampionship,2018,Oct 04 2018,Euro,2018,AlfredDunhillLinksChampionshipEuro2018
Oct 14 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018082/leaderboard/index.html,"Walton Heath GC, Walton on the Hill, Surrey, England",SkySportsBritishMasters,2018,Oct 11 2018,Euro,2018,SkySportsBritishMastersEuro2018
Oct 21 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018084/leaderboard/index.html,"Real Club Valderrama, Sotogrande, Spain",AndaluciaValderramaMastershostedbytheSergioGarciaFoundation,2018,Oct 18 2018,Euro,2018,AndaluciaValderramaMastershostedbytheSergioGarciaFoundationEuro2018
Oct 28 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018086/leaderboard/index.html,"Sheshan International GC, Shanghai, China PR",WGC-HSBCChampions,2018,Oct 25 2018,Euro,2018,WGC-HSBCChampionsEuro2018
Nov 04 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018088/leaderboard/index.html,"Regnum Carya Golf & Spa Resort, Antalya, Turkey",TurkishAirlinesOpen,2018,Nov 01 2018,Euro,2018,TurkishAirlinesOpenEuro2018
Nov 11 2018,https://www.europeantour.com//europeantour/season=2018/tournamentid=2018089/leaderboard/index.html,"Gary Player CC, Sun City, South Africa",NedbankGolfChallengehostedbyGaryPlayer,2018,Nov 08 2018,Euro,2018,NedbankGolfChallengehostedbyGaryPlayerEuro2018
